Created-At;From-User;Text;Id;Sentimen
06/11/2022 09.21;AQILLA;Please lain kali kalo mau bawa nct unit manapun, seating semua karena menghindari hal-hal yang tidak diinginkan dan akhirnya berimbas ke orang yang ga salah sama sekali, terima kasih Dyandra sudah bawa NCT 127 kesini ?? https://t.co/FTMIfpdJmk;1,59E+18;Positif
06/11/2022 09.29;Lyly?|| liat pin cfft;RT @starfess: jujur sender sempet underestimate but dyandra much better dari konser-konser mereka sebelum nya, we appreciate that ??…;1,59E+18;Positif
06/11/2022 09.32;Q | 127 BEST BOY;RT @jooannull: Nangis bangga karena konser day 2 berjalan dengan tertib dan lancar sampai konser selesai. Next time aku nonton konser urichill…;1,59E+18;Positif
06/11/2022 09.33;za ?;Justru dyandra keren sih kemarin mereka nyediain kursi di belakang buat orang2 yang udah gak kuat berdiri which is so nice of them!! gue aja yang seating capek apalagi mereka yang standing;1,59E+18;Positif
06/11/2022 09.40;grace?;Jujur salut banget sama dyandra. Cobaan konser the link kemaren ga kaleng2 beneran. yang di sebelah polisi itu sampai sujud minta maaf kemarin di depan stage sebelum day 2 mulai. Respect banget buat dyandra! @DyandraGlobal Thank you!! https://t.co/0Ptyea2vzL;1,59E+18;Positif
06/11/2022 09.41;baibaibubu| restbuy;Andai kemarin day 2 dyandra ada qn udah deh itu konser kpop terbaik yang pernah aku datangi di indonesia? stage oke, lighting oke, staf dan keamanan baik, ga rusuh, teratur cuma ya itu masalahnya qn aja;1,59E+18;Positif
06/11/2022 09.45;ran;salah dikit yang kena promotor masalahnya :') keren sih dyandra, terlepas dari banyaknya misuh-misuh masalah qn dsb, tapi beneran keren. staf nya juga ramah banget gila kita ngobrol udah kayak bestie https://t.co/EAX6GB4qIH;1,59E+18;Positif
06/11/2022 09.52;Saa? FREEBIES MANIAC?;Iya keren karena yang mau belajar dari kesalahan itu sedikit dan Dyandra ngelakuin itu dia juga mati-matian buat acaranya bisa tetap on point di tengah banyak banget problem gue bayangin gimana itu kepala crew pas briefing day 1 dengan segala problematikanya dan besoknya udah harus jalani plan lagi buat day 2 https://t.co/JkoLWHIrht;1,59E+18;Positif
06/11/2022 09.52;"?; ? help";tapi menurut gue dyandra udah bagus sih ya gitu cuman dorong-dorongan doang gara-gara ga ada qn;1,59E+18;Positif
06/11/2022 09.54;Honeyyy;Coba dyandra kasih sesuatu ke orang2 day 1 buat ganti kurangan konser gitu bisa ga sih, maaf kalo ngelunjak???;1,59E+18;Negatif
06/11/2022 09.59;??.TY;@DyandraGlobal Thank you so much Dyandra, tolong jangan kapok ya, makasih juga karena memperbaiki persiapan untuk konser day 2. Salam buat mbak yang bow di awal, apresiasi untuk beliau sebanyaknya, kita paham sebesar apa takut & khawatir nya beliau. ?;1,59E+18;Positif
06/11/2022 10.10;Rachel.;Buat staf Dyandra, thank you. Staf Nya baik banget. Pas lagi break bahkan sempet ngobrol bercanda sama mereka, dihibur gitu ceritanya. Terus gesit juga kalo ada yang minta minum. Buat aku yang baru pertama kali konser standing, ini cukup keren.;1,59E+18;Positif
06/11/2022 10.10;?? (yoon);staf dyandra tuh baik2 dan lucu2 gitu kemarin….beneran deh fans sama mereka juga jadi akrab banget gemes seneng banget liatnya. Mulai dari security, usher, crowd control, dll semua nya baik sekali;1,59E+18;Positif
06/11/2022 10.12;tya ?? #fallin;aku tuh ngelihat pas misse naik panggung, kelihatan banget bebannya berat banget buat konser nct 127 ini. thank you dyandra! https://t.co/WczT7qxcd2;1,59E+18;Positif
06/11/2022 10.12;zee.;tapi menurut gue dyandra udah bagus sih ya gitu cuman dorong-dorongan doang gara-gara gaada qn;1,59E+18;Positif
06/11/2022 10.16;Puu ??¹²? - ????;Ruang tunggu yang dibikin Dyandra kayaknya memang sebagus dan senyaman itu;1,59E+18;Positif
06/11/2022 10.23;hana;@suhpremacistJ setujuuuu!! aku appreciate banget tim dyandra karena mereka baik dan care banget.. special shoutout to staf yang ngasih arahan di gate masuk dan staf di holding area Cat 1A ?;1,59E+18;Positif
06/11/2022 10.24;ran (•_•);@DyandraGlobal Thank you dyandra,bener-bener pengalaman konser yang seru walaupun day 1 kacau gegara penonton yang chaos tapi kalo masalah staf semua bener” baik dan ga ada yang marah” tapi kalo bawa dream ke indonesia tolong kasih qn please??????;1,59E+18;Positif
06/11/2022 10.28;?;dyandra udah oke banget menurutku, tiap antri dikasih aqua gelas, staf nya juga ngebantu banget pas day 2 jadi lebih tertib, kurangnya karena ga ada qn aja sih. thank you @DyandraGlobal pengalaman konser pertamaku seru banget ?;1,59E+18;Positif
06/11/2022 10.30;kesya ?;thank you dyandra ?? kalau bawa unit lain tolong dipertimbangin tentang qn ya. sisanya udah bagus banget ?? https://t.co/ENd4k5nElO;1,59E+18;Positif
06/11/2022 10.32;yuta;bener, staf dyandra yang jaga section 1D di holding area kemaren akrab banget ngajak ngobrol kita terus https://t.co/14sjMGrNRb;1,59E+18;Positif
06/11/2022 10.32;me?;sumpah iya dyandra improve. servicenya ok. staf event securitynya juga semua ramah dari holding area sampe venue. jadi bener2 nyaman banget. stagenya juga bagus. minus dia tuh cuma qn aja sih. semoga next event ada qn https://t.co/DCtJamUb7W;1,59E+18;Positif
06/11/2022 10.37;sya k/ia ?;maaf dyandra… and thank you buat kerja kerasnya kalian keren banget <3333 https://t.co/sbgDbj16Ry;1,59E+18;Positif
06/11/2022 10.38;Let's Be Happy ??;@DyandraGlobal Big applause buat Dyandra, MissE, staf, Crew lainnya, i'm so happy for this. terima kasih karena sudah bawa @NCTsmtown_127 ???????? dan yang sudah-sudah tidak apa-apa mari kita jadikan semua pembelajaran;1,59E+18;Positif
06/11/2022 10.42;kangen haechan terus;kepikiran mau ngasih apresiasi ke dyandra sih, kayak kemarin day 2 beneran sebagus dan semateng itu persiapannya. DAN gue jujur ya yang konseran juga kemarin deg-degan. bakalan keulang gak ya? soalnya yang buat ulah ada lagi kemarin??;1,59E+18;Positif
06/11/2022 10.44;?;@nctzenbase Dyandra keren banget sih menurutku ??;1,59E+18;Positif
06/11/2022 10.46;????????;THANK YOU DYANDRA ?? jangan kapok bawa anak nct ya ?;1,59E+18;Positif
06/11/2022 10.48;naaa | Mention after dm;Dyandra bener-bener keren banget, they really did a great job!!! Lo semua yang masih nyalahin promotor mending ngaca sih, mungkin lo masalahnya beneran deh dyandra ajib banget!!! stafnya ramah & asik semua!! KEREN DYANDRA<3;1,59E+18;Positif
06/11/2022 10.50;Dinnie;Iya gue juga salfok sama ini sih asli kayak gila dyandra makasih banyak udah mau buat waiting room sebagus ini @DyandraGlobal https://t.co/XLIHSN2U3O;1,59E+18;Positif
06/11/2022 10.54;??;Thank you dyandra! bener-bener belajar dari kesalahan day 1 banget. Pas day 2 di setiap sisi ada yang jaga, terus bolak-balik nanya ada yang haus atau pingin minum atau engga. Keren!?? Ps. next adain QN buat standing yah??;1,59E+18;Positif
06/11/2022 10.56;_runi?;@nctzenbase Dyandra bagus juga treatnya;1,59E+18;Positif
06/11/2022 10.57;jiel’s home?;SUMPAH DYANDRA KEREN BANGET KATA gue;1,59E+18;Positif
06/11/2022 10.58;kafel? DNFFFF;@nct127fess that's why dyandra sering banget dapet anak sm pas ngepitch buat konser kayak gini. kita ga bisa denial kalo service yang ditawarin sama dyandra buat artis yang didatengin tu bagus BANGET makanya agensi milih mereka ??;1,59E+18;Positif
06/11/2022 10.58;DEV | FINALLY MET 127 IN REALLLLL LIFE;dari fasilitas buat fans photobooth terus sport foto banyak banget banget terus staf & security guard juga baik2 banget? thank you so so much dyandra! next time kita pake qn ya?;1,59E+18;Positif
06/11/2022 10.58;jiel’s home?;LOVE YOU DYANDRA PERTAHANIN YA @DyandraGlobal;1,59E+18;Positif
06/11/2022 10.59;HaiHae^^;@nctzenbase udah berubah banyak servisnya dyandra gue akuin ?;1,59E+18;Positif
06/11/2022 11.01;jé;honestly speaking, semua staf the link in jakarta semalem baik banget, seru, ramah, naikin mood banget pokoknya bintang kejora sejuta milyar triliun dolar gue kasih dah. thank you dyandra and all staf;1,59E+18;Positif
06/11/2022 11.02;HER?? || JJH1;Gue suka banget sama pelayanan yang Dyandra kasih buat konser NCT 127 kemarin. But.. Mungkin lain kali bisa dipertimbangin masukan dari Para fans yang minta Venue lebih gede dengan dilengkapi QN. Don't worry misse, NCT is Really that BIG, we'll sell out all the Ticket @DyandraGlobal;1,59E+18;Positif
06/11/2022 11.03;seje.;@nctzenbase dyandra keren banget buset;1,59E+18;Positif
06/11/2022 11.05;`im mochi;@nctzenbase Dyandra pasti udah nyiapin segalanya dengan baik, menurut gue servisnya dyandra udah berubah signifikan sih. Kalo boleh tambahin qn dan segala printilannya yang bikin tambah nyaman. Thanks @DyandraGlobal;1,59E+18;Positif
06/11/2022 11.06;d?e?i?;btw keren dah dyandra backstagenya bagus gak kayak prasmanan kondangan https://t.co/OT4I7sHaes;1,59E+18;Positif
06/11/2022 11.07;Rahmah Fathiyah;THANK YOU DYANDRA .. sudah effort memberikan yang terbaik untuk konser urichil ?????, sudah adain adudubong kayak officialnya ?, banyak booth foto, staf yang act off service, pasang tenda antrian, antrian rapi, walau diterpa cobaan dan isu bom, tapi bisa gercep menanganinya?????;1,59E+18;Positif
06/11/2022 11.08;yaaa?;dyandra best banget emang? https://t.co/J1BYOgwC6v;1,59E+18;Positif
06/11/2022 11.09;K.;@nct_menfess dyandra bener-bener ngasih yang terbaik;1,59E+18;Positif
06/11/2022 11.10;Aku siapa??;thank you DYANDRA! terima kasih banget udah bantu aku yang harus pakai kursi roda akibat Day 1?,Nangis banget udah di bantu mulai dari awal pintu masuk sampe pulang, udah bantu dijaga dan didorongin pula karena aku bener-bener sendiri!. Big Thanks and Love for you! @DyandraGlobal https://t.co/JLFNAiXGEl;1,59E+18;Positif
06/11/2022 11.11;Jelly?Streaming Long Flight ???;@nct_menfess Mantep banget fasilitas dari dyandra;1,59E+18;Positif
06/11/2022 11.12;PENGEN LIAT NCT?;terima kasih atas kerja kerasnya misse dyandra dan para staf juga terima kasih ?? https://t.co/2PNKj51GnC;1,59E+18;Positif
06/11/2022 11.16;k? -alt ego;@DyandraGlobal Thank you dyandra! Kedepannya semoga jauh lebih baik? we're looking forward to many concerts held by you (esp. SM fam).;1,59E+18;Positif
06/11/2022 11.19;????????;@fajriasuat ya kan ka, temen ku di 3A day 2 sering banget ditanyain sama staf perlu air apa ga? kalo capek kebelakang dulu gitu asli sih staf dyandra kali ini beneran helpfull banget;1,59E+18;Positif
06/11/2022 11.21;meliaaa | fsr on wa.;@tamaragss duh jangan lagi dyandra deh.. yang satunya aja siapa yang kemaren bikin igs dream;1,59E+18;Negatif
06/11/2022 11.23;CHANECYA;Bener sih sekali nonton konser bakal ketagihan, apalagi first concert yang bikin terkesan banget bener2 bikin memori indah. THANK YOU NCT 127, THANK YOU DYANDRA keren banget Dyandra semuanya bener2 dipersiapin, staf ramah, security baik2, pokoknya keren banget.;1,59E+18;Positif
06/11/2022 11.23;pay;disini yang salah itu OKNUM bukan promotornya, dari awal udah banyak diingetin sama chilzen lainnya buat ga dorong-dorongan, gue liat berkali-kali kok tweetnya liat di base, liat di community juga. Jadi ya bukan salah dyandra si menurut gue ????? https://t.co/KJ1piCql8Z;1,59E+18;Positif
06/11/2022 11.29;syasya;owner dyandra sama mecima kan bestie-an yah, gamau apa mereka saling belajar dari kesalahannya gitu?! misal dyandra belajar adaian qn buat next konser, terus mecima lebih sigap lagi crewnya kayak crew dyandra?;1,59E+18;Negatif
06/11/2022 11.29;unee?;Anyway thank you juga buat dyandra. Please kedepannya adain qn sama pas antri kanan kiri lebarin dikit aja buat jalan. Udah itu aja request aku.;1,59E+18;Positif
06/11/2022 11.29;seann;Backstage konser 12 bagus banget(?) tadi gue sampe ngira itu di korea anjir.. Sumpah beda banget sama backstage biasanya hua bagus-bagus banget, dyandra top banget ?????;1,59E+18;Positif
06/11/2022 11.30;byee_;RT @nctzenbase: ? terima kasih BANYAK BUAT MISSE!! TADI DIA SAMPE NANGIS SAKING LEGANYA, MAKASIH BANYAK DYANDRA MAAFIN KITA;1,59E+18;Positif
06/11/2022 11.31;``;Menurut gue dyandra udah mantep sih, emang tinggal balik lagi ke kewarasan fans ???;1,59E+18;Positif
06/11/2022 11.32;iammultifan;@nct_menfess Keren sih Dyandra ga pelit sama sekali.;1,59E+18;Positif
06/11/2022 11.36;Diana;RT @na_jaemina813: terima kasih buat semua nctzen yang sudah tertib dalam konser Day 2, aku bener bener iri nih,;1,59E+18;Positif
06/11/2022 11.39;????;terus salut juga dari dyandra semua pihak kooperatif. mulai dari satpam, panitia, sampe pemiliknya juga ikut turun tangan. like it’s priceless. gue jarang banget ngeliat satpam konser atau panitia konser yang ngomong baik-baik sama penontonnya, and it was amazing???;1,59E+18;Positif
06/11/2022 11.41;na;@DyandraGlobal thank you so much dyandra ?? Day 2 Super duper seru aman & tentram bangett!!! Staf Nya pada baik always make sure kita aman & happy ? saranghae dari bubu & atuy terbang ?? https://t.co/sNk2tWEBHn;1,59E+18;Positif
06/11/2022 11.41;CHANECYA;Kemaren stafnya dyandra baik banget nawarin air minum kayak ditanya gitu perbaris (aku seating) dan kalo mau langsung dianterin dibagi sebaris semuanya??;1,59E+18;Positif
06/11/2022 11.43;amel '?';tapi makasih banyak untuk 127, nctzens (esp day2 nctzens!), all crews ushers paramedics policies, & last but not least, dyandra. terima kasih. :);1,59E+18;Positif
06/11/2022 11.46;Asrar;@nctzenbase semoga nanti nct dream juga sama dyandra ?? harga tiketnya juga ga terlalu menguras dompet;1,59E+18;Positif
06/11/2022 11.47;puffysamoyed;dyandra lu gokil! https://t.co/pyvnph9itc;1,59E+18;Positif
06/11/2022 11.49;? hilw?a;@nct127fess BENER BANGET BANGET gue SELALU SALFOK TAU ??? DYANDRA KEREN;1,59E+18;Positif
06/11/2022 11.51;nay PCD The Link?;@nct127fess Dyandra emang the best;1,59E+18;Positif
06/11/2022 11.53;?????;Halo dyandra! Terima kasih sudah membuat konser yang sangat berkesan? antrian rapi, staf responsif, crowd controlnya best. Mungkin ini juga karena ada insiden sebelumnya. Titip buat tds kayak gini lagi ya, ga perlu tunggu ada insiden sih untuk buat acara serapi ini. AKU HAPPY https://t.co/3ksZKWJnpg;1,59E+18;Positif
06/11/2022 11.53;unyil;kayaknya ya, nanti smtown yang bawa dyandra deh;1,59E+18;Positif
06/11/2022 11.54;f;dyandra global kalo mau di blacklist juga gapapa dah ada kesan buruknya kan?? https://t.co/vv9NkVutcm;1,59E+18;Negatif
06/11/2022 11.56;Sya;Tidurpun bener-bener gelisah sampe jam 2 hampir ke 3 terpaksa bangun karena bener-bener ga bisa tidur dan walau udah ada notif dari Dyandra kalau konser tetep lanjut, tapi nangis juga itu subuh karena baca katanya mereka sendiri udah gak mau lanjut konser Day 2. ITU SAKIT BANGET.;1,59E+18;Negatif
06/11/2022 11.57;NALA;Dyandra improve banget sih dari yang gue baca2 track record dia dulu dan sekarang so much better good job! Aku ikhlas dreamies dibawa misse;1,59E+18;Positif
06/11/2022 12.02;yu;RT @yuhaeun1015: @nctzenbase udah berubah banyak servisnya dyandra gue akuin ?;1,59E+18;Positif
06/11/2022 12.04;Ca;kayak anjing, kita sama sama bayar, cuma beda hari dan itu cuma trik dyandra aja ticketing di pisahin padahal plan awal emang 2 hari. gak semua orang di day 1 rusuh ya anjir.;1,59E+18;Negatif
06/11/2022 12.05;lilyyy?;Overall dyandra kalo soal tata stage dll juara sih jujur ????? stagenya bagus pol LEDnya juga jelas dan cukup gede, soundnya jangan ditanya gue depan speaker main stage berasa harus ke dokter jantung abis konser..;1,59E+18;Positif
06/11/2022 12.09;ghaa;@nct127fess Iya kan kayak kondangan, tapi emang sebagus itu sih. Gue juga amaze banget pas liat postingan instagramnya si bubu sama jerome kayak gila lo dyandra, keren banget dekornya;1,59E+18;Positif
06/11/2022 12.13;rizz;@fluvvshi @nuonachanchan @nct_menfess kan aku ga bilang jelek juga. Yang aku lihat dyandra emang bisa lebih dari itu kok, cuma mungkin emang ada pertimbangan lain. dan tolong ya kak kita ga saling kenal, mungkin bisa negur pake bahasa yang sopan aku juga ga ada ngehate;1,59E+18;Positif
06/11/2022 12.14;nay?| open tf won co web kr;Servisnya Dyandra makin okee ya https://t.co/whdqE5Xnqv;1,59E+18;Positif
06/11/2022 12.16;woozi;@nct_menfess Dyandra better than mecima;1,59E+18;Positif
06/11/2022 12.17;z;dyandra keren banget backstagenya bisa sebagus itu, thank you ? @DyandraGlobal;1,59E+18;Positif
06/11/2022 12.18;??;@nctzenbase SUMPAH DYANDRA BENER2 ???? BANGETTTT;1,59E+18;Positif
06/11/2022 12.25;Lele;so far kataku dyandra cukup oke ngehandle segala huru-hara perkonseran ini, lumayan gercep, ramah dan helpfull juga, next time bisa kali di improve pake qn, tolong gitu ini sih;1,59E+18;Positif
06/11/2022 12.32;subak?;@nct_menfess makasih banyak dyandra kalian the best pokoknya staf nya pada baik-baik helpfull banget ayo bawa ilichil lagi ke sini??;1,59E+18;Positif
06/11/2022 12.32;Jung dia;@nct_menfess udah keren abis staf semuanya juga keren, tapi pasti masih perlu evaluasi kurangnya dimana. semoga makin bagus dan gak terjerumus hal-hal gak baik, baik-baik dah pilih temen dyandra;1,59E+18;Positif
06/11/2022 12.37;?;Tempat yang dibuat dyandra cantik, aesthetic dimana² ini mah ?? https://t.co/xxVv4rHI3a;1,59E+18;Positif
06/11/2022 12.38;ann?;Jujur ini gue ngeliat orang yang gue sus pake jasa ordal buat masuk tanpa adanya tiket, gue nunggu cust jastip untuk ngasih tiketnya di basement, sekitar jam 2/3 an orang yang duduk sama gue dijemput sm staf dyandra cowo, kenapa gue sus gitu soalnya dia sempet buru-buru ke atas tapi ambil lsnya dulu https://t.co/bjyybFT5b9;1,59E+18;Negatif
06/11/2022 12.44;vey;@nctzenbase KEREN banget DYANDRA ?;1,59E+18;Positif
06/11/2022 12.49;indoapril;@nctzenbase aku setelah liat the link ini,ternyata dyandra ga seburuk yang gue bayangin;1,59E+18;Positif
06/11/2022 12.55;salsa saw taeyong;Member 127 di stage karena ga ada yang angkat hp diatas kepala! Mungkin ada satu / dua orang tapi pas diingetin nurut? good job nctzen?? and last i just wanna give thanks to dyandra & staf yang ramah-ramah? sepanjang berjalannya konser itu minum ga berhenti terus ditawarin?;1,59E+18;Positif
06/11/2022 13.02;Azkia R;@nct127fess Dyandra ya ini... Keren sekali mantul;1,59E+18;Positif
06/11/2022 13.03;Shisi;jujur envy banget yang konsernya dibawain Dyandra. Paling better soalnya?;1,59E+18;Positif
06/11/2022 13.05;sunflo?;@peachyblessed @DyandraGlobal @SMTOWN_Idn aku kemarin juga kena scam, dan berakhir mantau beberapa fans, staf dyandra and beberapa calo ngomong di depan pintu masuk gate. Dan apa?? saya melihat mereka pergi ke mana saya gatau;1,59E+18;Negatif
